text,action,category,cleaned_text,char_count,word_count,sentiment_score
Misunderstanding well-nigh the room rate caused issues.,Staff Communication Training,Services,misunderstanding wellnigh the room rate caused issue,51,7,0
mistaking about the room range caused issues.,Staff Communication Training,Services,mistaking about the room range caused issue,51,7,0
mistake about the room rate caused issues.,Staff Communication Training,Services,mistake about the room rate caused issue,51,7,0
Misunderstanding about the room order caused issues.,Staff Communication Training,Services,misunderstanding about the room order caused issue,51,7,0
Misunderstanding near the room rate caused issues.,Staff Communication Training,Services,misunderstanding near the room rate caused issue,51,7,0
Misunderstanding around the room rate caused issues.,Staff Communication Training,Services,misunderstanding around the room rate caused issue,51,7,0
misunderstanding about the room rate caused issues.,Staff Communication Training,Services,misunderstanding about the room rate caused issue,51,7,0
Misunderstanding about the room rank caused issues.,Staff Communication Training,Services,misunderstanding about the room rank caused issue,51,7,0
Misunderstanding nearly the room rate caused issues.,Staff Communication Training,Services,misunderstanding nearly the room rate caused issue,51,7,0
Misunderstanding about the room place have issues.,Staff Communication Training,Services,misunderstanding about the room place have issue,51,7,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
They charge us for items we didn't order.,Compensate Guest,Food,they charge u for item we didnt order,42,8,0
They saddle us for items we didn't order.,Compensate Guest,Food,they saddle u for item we didnt order,42,8,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
They charged us for detail we didn't order.,Compensate Guest,Food,they charged u for detail we didnt order,42,8,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
They charge United States for items we didn't order.,Compensate Guest,Food,they charge united state for item we didnt order,42,8,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
They charge USA for items we didn't order.,Compensate Guest,Food,they charge usa for item we didnt order,42,8,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
They charged us for items we didn't order.,Compensate Guest,Food,they charged u for item we didnt order,42,8,0
Action needed: The concierge made a rude comment about my appearance.,Disciplinary Action,Services,action needed the concierge made a rude comment about my appearance,69,11,-1
Action needed: The concierge make a bad-mannered comment about my appearance.,Disciplinary Action,Services,action needed the concierge make a badmannered comment about my appearance,69,11,-1
Action needed: The concierge crap a ill-bred comment about my appearance.,Disciplinary Action,Services,action needed the concierge crap a illbred comment about my appearance,69,11,-1
Action needed: The concierge made a primitive comment around my appearance.,Disciplinary Action,Services,action needed the concierge made a primitive comment around my appearance,69,11,-1
Action needed: The concierge made type A rude comment about my appearance.,Disciplinary Action,Services,action needed the concierge made type a rude comment about my appearance,69,11,-1
Action needed: The concierge cook a raw comment about my appearance.,Disciplinary Action,Services,action needed the concierge cook a raw comment about my appearance,69,11,-1
Action needed: The concierge made a unmannerly comment about my appearance.,Disciplinary Action,Services,action needed the concierge made a unmannerly comment about my appearance,69,11,-1
Action needed: The concierge made a lowbred comment about my appearance.,Disciplinary Action,Services,action needed the concierge made a lowbred comment about my appearance,69,11,-1
Action needed: The concierge make a rude comment just about my appearance.,Disciplinary Action,Services,action needed the concierge make a rude comment just about my appearance,69,11,-1
Action needed: The concierge made A rude comment about my appearance.,Disciplinary Action,Services,action needed the concierge made a rude comment about my appearance,69,11,-1
Action needed: The concierge made ampere yokelish comment about my appearance.,Disciplinary Action,Services,action needed the concierge made ampere yokelish comment about my appearance,69,11,-1
Action needed: Staff got my order wrong three times.,Staff Training (Food),Food,action needed staff got my order wrong three time,52,9,0
Action needed: Staff got my order wrong three times.,Staff Training (Food),Food,action needed staff got my order wrong three time,52,9,0
Action needed: Staff got my rescript wrong three times.,Staff Training (Food),Food,action needed staff got my rescript wrong three time,52,9,0
Action needed: stave got my order wrong three times.,Staff Training (Food),Food,action needed stave got my order wrong three time,52,9,0
action needed: Staff got my order incorrect three times.,Staff Training (Food),Food,action needed staff got my order incorrect three time,52,9,0
Action needed: staff got my order wrongfulness three times.,Staff Training (Food),Food,action needed staff got my order wrongfulness three time,52,9,0
Action needed: Staff got my order wrong three times.,Staff Training (Food),Food,action needed staff got my order wrong three time,52,9,0
Action needed: Staff fetch my order wrong three times.,Staff Training (Food),Food,action needed staff fetch my order wrong three time,52,9,0
Action needed: Staff got my order ill-timed troika times.,Staff Training (Food),Food,action needed staff got my order illtimed troika time,52,9,0
Action needed: Staff got my order wrong three times.,Staff Training (Food),Food,action needed staff got my order wrong three time,52,9,0
Action needed: staff drive my order wrong three times.,Staff Training (Food),Food,action needed staff drive my order wrong three time,52,9,0
Action needed: Water looked stagnant and dirty.,Pool Maintenance,Recreation,action needed water looked stagnant and dirty,47,7,-1
Action needed: Water looked moribund and dirty.,Pool Maintenance,Recreation,action needed water looked moribund and dirty,47,7,-1
action needed: Water looked stagnant and dirty.,Pool Maintenance,Recreation,action needed water looked stagnant and dirty,47,7,-1
Action needed: Water count stagnant and dirty.,Pool Maintenance,Recreation,action needed water count stagnant and dirty,47,7,-1
Action needed: Water looked stagnant and dirty.,Pool Maintenance,Recreation,action needed water looked stagnant and dirty,47,7,-1
Action needed: Water looked moribund and dirty.,Pool Maintenance,Recreation,action needed water looked moribund and dirty,47,7,-1
Action needed: water looked stagnant and dirty.,Pool Maintenance,Recreation,action needed water looked stagnant and dirty,47,7,-1
Action needed: Water look stagnant and dirty.,Pool Maintenance,Recreation,action needed water look stagnant and dirty,47,7,-1
Action needed: Water look stagnant and dirty.,Pool Maintenance,Recreation,action needed water look stagnant and dirty,47,7,-1
action needed: Water looked dead and dirty.,Pool Maintenance,Recreation,action needed water looked dead and dirty,47,7,-1
Action needed: pee looked stagnant and dirty.,Pool Maintenance,Recreation,action needed pee looked stagnant and dirty,47,7,-1
Action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: barkeeper was visibly drunk.,Disciplinary Action,Services,action needed barkeeper wa visibly drunk,43,6,0
Action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: barkeeper was visibly drunk.,Disciplinary Action,Services,action needed barkeeper wa visibly drunk,43,6,0
action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: Bartender cost visibly drunk.,Disciplinary Action,Services,action needed bartender cost visibly drunk,43,6,0
Action needed: Bartender was visibly drunk.,Disciplinary Action,Services,action needed bartender wa visibly drunk,43,6,0
Action needed: mixologist was visibly drunk.,Disciplinary Action,Services,action needed mixologist wa visibly drunk,43,6,0
Action needed: barman was visibly drunk.,Disciplinary Action,Services,action needed barman wa visibly drunk,43,6,0
Feedback: Restaurant manager was shouting at the staff.,Staff Training (Food),Food,feedback restaurant manager wa shouting at the staff,55,8,0
Feedback: eating house manager was shouting at the staff.,Staff Training (Food),Food,feedback eating house manager wa shouting at the staff,55,8,0
Feedback: Restaurant manager was shouting At the staff.,Staff Training (Food),Food,feedback restaurant manager wa shouting at the staff,55,8,0
Feedback: restaurant manager was shouting at the staff.,Staff Training (Food),Food,feedback restaurant manager wa shouting at the staff,55,8,0
Feedback: eatery manager was shouting at the staff.,Staff Training (Food),Food,feedback eatery manager wa shouting at the staff,55,8,0
Feedback: eatery manager be shouting at the staff.,Staff Training (Food),Food,feedback eatery manager be shouting at the staff,55,8,0
Feedback: Restaurant manager be cry out at the staff.,Staff Training (Food),Food,feedback restaurant manager be cry out at the staff,55,8,0
Feedback: Restaurant manager was shouting at the staff.,Staff Training (Food),Food,feedback restaurant manager wa shouting at the staff,55,8,0
Feedback: Restaurant manager was shouting At the staff.,Staff Training (Food),Food,feedback restaurant manager wa shouting at the staff,55,8,0
